cleaned_city_1,cleaned_city_2,original_city_1,original_city_2
Andenes,Mytilene,Andenes,Mytilene
Andenes,Santander,Andenes,Santander
Andenes,Mosjøen,Andenes,Mosjøen
Andenes,"Stornoway, Western Isles",Andenes,"Stornoway, Western Isles"
Andenes,Santiago de Compostela,Andenes,Santiago de Compostela
Andenes,Zurich,Andenes,Zurich
Andenes,Melilla,Andenes,Melilla
Andenes,Bremen,Andenes,Bremen
Andenes,Gdańsk,Andenes,Gdańsk
Andenes,Nice,Andenes,Nice
Andenes,Amsterdam,Andenes,Amsterdam
Andenes,Saint-Louis,Andenes,Saint-Louis
Andenes,St. Petersburg,Andenes,St. Petersburg
Andenes,Nizhny Novgorod,Andenes,Nizhny Novgorod
Andenes,Riga,Andenes,Riga
Andenes,London,Andenes,London
Andenes,Grâce-Hollogne,Andenes,Grâce-Hollogne
Andenes,Nizhnekamsk,Andenes,Nizhnekamsk
Andenes,Stuttgart,Andenes,Stuttgart
Andenes,Stockholm,Andenes,Stockholm
Andenes,Mahón ,Andenes,Mahón (Maó)
Andenes,Palanga,Andenes,Palanga
Andenes,Belfast,Andenes,Belfast
Andenes,Napoli,Andenes,Napoli
Andenes,Innsbruck,Andenes,Innsbruck
Andenes,Frankfurt am Main ,Andenes,Frankfurt am Main (Lautzenhausen)
Andenes,Kirov,Andenes,Kirov
Andenes,Düsseldorf,Andenes,Düsseldorf
Andenes,Aarhus,Andenes,Aarhus
Andenes,"Gatwick, Surrey",Andenes,"Gatwick, Surrey"
Andenes,Kavala,Andenes,Kavala
Andenes,Kittilä,Andenes,Kittilä
Andenes,Nuremberg,Andenes,Nuremberg
Andenes,Cheboksary,Andenes,Cheboksary
Andenes,"Southend-on-Sea, Essex",Andenes,"Southend-on-Sea, Essex"
Andenes,Kirkenes,Andenes,Kirkenes
Andenes,Montpellier/Méditerranée,Andenes,Montpellier/Méditerranée
Andenes,Oulu / Oulunsalo,Andenes,Oulu / Oulunsalo
Andenes,Simferopol,Andenes,Simferopol
Andenes,Banja Luka,Andenes,Banja Luka
Andenes,Charleroi,Andenes,Charleroi
Andenes,Budapest,Andenes,Budapest
Andenes,Ibiza ,Andenes,Ibiza (Eivissa)
Andenes,Ohrid,Andenes,Ohrid
Andenes,Hadsel,Andenes,Hadsel
Andenes,Vaasa,Andenes,Vaasa
Andenes,Prishtina,Andenes,Prishtina
Andenes,Caselle Torinese ,Andenes,Caselle Torinese (TO)
Andenes,Kuusamo,Andenes,Kuusamo
Andenes,Chita,Andenes,Chita
Andenes,Luleå,Andenes,Luleå
Andenes,Copenhagen,Andenes,Copenhagen
Andenes,Hamburg,Andenes,Hamburg
Andenes,Burgas,Andenes,Burgas
Andenes,Novokuznetsk,Andenes,Novokuznetsk
Andenes,Florø,Andenes,Florø
Andenes,Weeze,Andenes,Weeze
Andenes,Calvi/Sainte-Catherine,Andenes,Calvi/Sainte-Catherine
Andenes,Chios Island,Andenes,Chios Island
Andenes,Suceava,Andenes,Suceava
Andenes,Bilbao,Andenes,Bilbao
Andenes,Bratislava,Andenes,Bratislava
Andenes,Ożarowice,Andenes,Ożarowice
Andenes,Thessaloniki,Andenes,Thessaloniki
Andenes,Postage,Andenes,Porto
Andenes,Perm,Andenes,Perm
Andenes,Alicante,Andenes,Alicante
Andenes,Belgrade,Andenes,Belgrade
Andenes,Iaşi,Andenes,Iaşi
Andenes,Pico Island,Andenes,Pico Island
Andenes,Santorini Island,Andenes,Santorini Island
Andenes,Horta,Andenes,Horta
Andenes,Pamplona,Andenes,Pamplona
Andenes,Figari Sud-Corse,Andenes,Figari Sud-Corse
Andenes,Saint-Étienne-de-Saint-Geoirs,Andenes,Saint-Étienne-de-Saint-Geoirs
Andenes,Kjevik,Andenes,Kjevik
Andenes,Hondarribia,Andenes,Hondarribia
Andenes,Chişinău,Andenes,Chişinău
Andenes,Split,Andenes,Split
Andenes,Newcastle,Andenes,Newcastle
Andenes,Orsk,Andenes,Orsk
Andenes,Bastia/Poretta,Andenes,Bastia/Poretta
Andenes,Rheinmünster,Andenes,Rheinmünster
Andenes,Warsaw,Andenes,Warsaw
Andenes,Marseille,Andenes,Marseille
Andenes,Sarajevo,Andenes,Sarajevo
Andenes,Luxembourg,Andenes,Luxembourg
Andenes,Liverpool,Andenes,Liverpool
Andenes,"Paisley, Renfrewshire",Andenes,"Paisley, Renfrewshire"
Andenes,Oradea,Andenes,Oradea
Andenes,Ilinden,Andenes,Ilinden
Andenes,San Bartolomé,Andenes,San Bartolomé
Andenes,Sochi,Andenes,Sochi
Andenes,Vila do Porto,Andenes,Vila do Porto
Andenes,Bordeaux/Mérignac,Andenes,Bordeaux/Mérignac
Andenes,Rinas,Andenes,Rinas
Andenes,Samos Island,Andenes,Samos Island
Andenes,Kuopio / Siilinjärvi,Andenes,Kuopio / Siilinjärvi
Andenes,Culleredo,Andenes,Culleredo
Andenes,Vadsø,Andenes,Vadsø
Andenes,Kerkyra ,Andenes,Kerkyra (Corfu)
Andenes,Madrid,Andenes,Madrid
Andenes,Orenburg,Andenes,Orenburg
Andenes,Brønnøy,Andenes,Brønnøy
Andenes,Ioannina,Andenes,Ioannina
Andenes,Viseu,Andenes,Viseu
Andenes,Oslo,Andenes,Oslo
Andenes,Beslan,Andenes,Beslan
Andenes,Klagenfurt on Lake Wörthersee,Andenes,Klagenfurt am Wörthersee
Andenes,Leknes,Andenes,Leknes
Andenes,Timişoara,Andenes,Timişoara
Andenes,Orio al Serio ,Andenes,Orio al Serio (BG)
Andenes,Caselle ,Andenes,Caselle (VR)
Andenes,Viviers-du-Lac,Andenes,Viviers-du-Lac
Andenes,Rovaniemi,Andenes,Rovaniemi
Andenes,Dortmund,Andenes,Dortmund
Andenes,Malmö,Andenes,Malmö
Andenes,Tours/Val de Loire ,Andenes,Tours/Val de Loire (Loire Valley)
Andenes,Bacău,Andenes,Bacău
Andenes,Naryan Mar,Andenes,Naryan Mar
Andenes,Bolzano ,Andenes,Bolzano (BZ)
Andenes,Ufa,Andenes,Ufa
Andenes,Trondheim,Andenes,Trondheim
Andenes,Mykonos,Andenes,Mykonos
Andenes,Izhevsk,Andenes,Izhevsk
Andenes,Krasnodar,Andenes,Krasnodar
Andenes,Parma ,Andenes,Parma (PR)
Andenes,Catania,Andenes,Catania
Andenes,Bodø,Andenes,Bodø
Andenes,Bournemouth,Andenes,Bournemouth
Andenes,Murmansk,Andenes,Murmansk
Andenes,Frankfurt am Main,Andenes,Frankfurt am Main
Andenes,Umeå,Andenes,Umeå
Andenes,Łódź,Andenes,Łódź
Andenes,Genova ,Andenes,Genova (GE)
Andenes,Almería,Andenes,Almería
Andenes,Crete Island,Andenes,Crete Island
Andenes,Ivalo,Andenes,Ivalo
Andenes,Ivanovo,Andenes,Ivanovo
Andenes,Vigo,Andenes,Vigo
Andenes,Minsk,Andenes,Minsk
Andenes,Seville,Andenes,Sevilla
Andenes,Girona,Andenes,Girona
Andenes,Magnitogorsk,Andenes,Magnitogorsk
Andenes,Zgornji Brnik,Andenes,Zgornji Brnik
Andenes,Cherepovets,Andenes,Cherepovets
Andenes,Pisa,Andenes,Pisa
Andenes,Valletta,Andenes,Valletta
Andenes,Voronezh,Andenes,Voronezh
Andenes,Vila Real,Andenes,Vila Real
Andenes,Penza,Andenes,Penza
Andenes,Makhachkala,Andenes,Makhachkala
Andenes,Spata-Artemida,Andenes,Spata-Artemida
Andenes,"Luton, Bedfordshire",Andenes,"Luton, Bedfordshire"
Andenes,Čilipi,Andenes,Čilipi
Andenes,Olbia ,Andenes,Olbia (SS)
Andenes,Hanover,Andenes,Hannover
Andenes,"Norwich, Norfolk",Andenes,"Norwich, Norfolk"
Andenes,Nottingham,Andenes,Nottingham
Andenes,Sibiu,Andenes,Sibiu
Andenes,Saint Anne,Andenes,Saint Anne
Andenes,Maastricht,Andenes,Maastricht
Andenes,Vilnius,Andenes,Vilnius
Andenes,Debrecen,Andenes,Debrecen
Andenes,Lesquin,Andenes,Lesquin
Andenes,Perugia,Andenes,Perugia
Andenes,Lisbon,Andenes,Lisbon
Andenes,Gothenburg,Andenes,Gothenburg
Andenes,Ponta Delgada,Andenes,Ponta Delgada
Andenes,Ancona,Andenes,Ancona
Andenes,Ålesund,Andenes,Ålesund
Andenes,Manchester,Andenes,Manchester
Andenes,Vágar,Andenes,Vágar
Andenes,Funchal,Andenes,Funchal
Andenes,Krasnoyarsk,Andenes,Krasnoyarsk
Andenes,Syktyvkar,Andenes,Syktyvkar
Andenes,Pescara,Andenes,Pescara
Andenes,Bragança,Andenes,Bragança
Andenes,Wrocław,Andenes,Wrocław
Moscow,Prague,Moscow,Prague
Moscow,Stavropol,Moscow,Stavropol
Moscow,Craiova,Moscow,Craiova
Moscow,Bristol,Moscow,Bristol
Moscow,El Matorral,Moscow,El Matorral
Moscow,Firenze,Moscow,Firenze
Moscow,Rhodes,Moscow,Rhodes
Moscow,Nyköping,Moscow,Nyköping
Moscow,Rotterdam,Moscow,Rotterdam
Moscow,Alghero,Moscow,Alghero
Moscow,Dresden,Moscow,Dresden
Moscow,Jasionka,Moscow,Jasionka
Moscow,Kazan,Moscow,Kazan
Moscow,Goleniow,Moscow,Goleniow
Moscow,"Sta Cruz de la Palma, La Palma Island",Moscow,"Sta Cruz de la Palma, La Palma Island"
Moscow,Samara,Moscow,Samara
Moscow,Radome,Moscow,Radom
Moscow,Munich,Moscow,Munich
Moscow,Zagreb,Moscow,Zagreb
Moscow,Castellón de la Plana,Moscow,Castellón de la Plana
Moscow,Geneva,Moscow,Geneva
Moscow,Tallinn,Moscow,Tallinn
Moscow,Brindisi,Moscow,Brindisi
Moscow,Aalborg,Moscow,Aalborg
Moscow,Bugulma,Moscow,Bugulma
Moscow,Ajaccio/Napoléon Bonaparte,Moscow,Ajaccio/Napoléon Bonaparte
Moscow,Mineralnyye Vody,Moscow,Mineralnyye Vody
Moscow,Gelendzhik,Moscow,Gelendzhik
Moscow,Eindhoven,Moscow,Eindhoven
Moscow,Pula,Moscow,Pula
Moscow,Tampere / Pirkkala,Moscow,Tampere / Pirkkala
Moscow,Feldkirchen near Graz,Moscow,Feldkirchen bei Graz
Moscow,Helsinki,Moscow,Helsinki
Moscow,Lublin,Moscow,Lublin
Moscow,Karmøy,Moscow,Karmøy
Moscow,Bologna,Moscow,Bologna
Moscow,Bydgoszcz,Moscow,Bydgoszcz
Moscow,Billund,Moscow,Billund
Moscow,Otopeni,Moscow,Otopeni
Moscow,Stavanger,Moscow,Stavanger
Moscow,Tromsø,Moscow,Tromsø
Moscow,Segrate ,Moscow,Segrate (MI)
Moscow,Varna,Moscow,Varna
Moscow,Kaluga,Moscow,Kaluga
Moscow,Granada,Moscow,Granada
Moscow,Bergen,Moscow,Bergen
Moscow,Praia da Vitória,Moscow,Praia da Vitória
Moscow,Košice,Moscow,Košice
Moscow,Vienna,Moscow,Vienna
Moscow,Lamezia Terme ,Moscow,Lamezia Terme (CZ)
Moscow,Barcelona,Moscow,Barcelona
Moscow,Dubrave Gornje,Moscow,Dubrave Gornje
Moscow,Memmingen,Moscow,Memmingen
Moscow,Chelyabinsk,Moscow,Chelyabinsk
Moscow,Sabetta,Moscow,Sabetta
Moscow,Lyon,Moscow,Lyon
Moscow,Alexandroupolis,Moscow,Alexandroupolis
Moscow,Inverness,Moscow,Inverness
Moscow,Valencia,Moscow,Valencia
Moscow,Bari,Moscow,Bari
Moscow,Sofia,Moscow,Sofia
Moscow,Aberdeen,Moscow,Aberdeen
Moscow,Birmingham,Moscow,Birmingham
Moscow,Toulouse/Blagnac,Moscow,Toulouse/Blagnac
Moscow,Jerez de la Frontera,Moscow,Jerez de la Frontera
Moscow,Corvera,Moscow,Corvera
Moscow,Petrozavodsk,Moscow,Petrozavodsk
Moscow,Arkhangelsk,Moscow,Archangelsk
Moscow,Rome,Moscow,Rome
Moscow,Kos Island,Moscow,Kos Island
Moscow,Souda,Moscow,Souda
Moscow,Kaunas,Moscow,Kaunas
Moscow,Gibraltar,Moscow,Gibraltar
Moscow,Leeds,Moscow,Leeds
Moscow,Ranón,Moscow,Ranón
Moscow,Podgorica,Moscow,Podgorica
Moscow,Castletown,Moscow,Castletown
Moscow,Grozny,Moscow,Grozny
Moscow,Pskov,Moscow,Pskov
Moscow,Poznań,Moscow,Poznań
Moscow,Vila Baleira,Moscow,Vila Baleira
Moscow,Cluj-Napoca,Moscow,Cluj-Napoca
Moscow,Venezia ,Moscow,Venezia (VE)
Moscow,Tillé,Moscow,Tillé
Moscow,Tarbes/Lourdes/Pyrénées,Moscow,Tarbes/Lourdes/Pyrénées
Moscow,Krasnyi Kurgan,Moscow,Krasnyi Kurgan
Moscow,Svolvær,Moscow,Svolvær
Moscow,Edinburgh,Moscow,Edinburgh
Moscow,Salzburg,Moscow,Salzburg
Moscow,Béziers/Vias,Moscow,Béziers/Vias
Moscow,Crotone,Moscow,Crotone
Moscow,Cagliari,Moscow,Cagliari
Moscow,Cologne ,Moscow,Köln (Cologne)
Moscow,Kaliningrad,Moscow,Kaliningrad
Moscow,Cascais,Moscow,Cascais
Moscow,Zaragoza,Moscow,Zaragoza
Moscow,Niš,Moscow,Niš
Moscow,Saint Helier,Moscow,Saint Helier
Moscow,Southampton,Moscow,Southampton
Moscow,Ulyanovsk,Moscow,Ulyanovsk
Moscow,Balice,Moscow,Balice
Moscow,Treviso ,Moscow,Treviso (TV)
Moscow,Olsztyn,Moscow,Olsztyn
Moscow,Zakynthos,Moscow,Zakynthos
Moscow,Faro,Moscow,Faro
Moscow,Paris,Moscow,Paris
Moscow,Torp,Moscow,Torp
Moscow,Málaga,Moscow,Málaga
Moscow,Tivat,Moscow,Tivat
Moscow,Ferno ,Moscow,Ferno (VA)
Moscow,Saint Peter Port,Moscow,Saint Peter Port
Moscow,Palermo,Moscow,Palermo
Moscow,Volgograd,Moscow,Volgograd
Moscow,Cardiff,Moscow,Cardiff
Moscow,Reggio Calabria,Moscow,Reggio Calabria
Moscow,Evenes,Moscow,Evenes
Moscow,Newquay,Moscow,Newquay
Moscow,Greven,Moscow,Greven
Moscow,Nantes,Moscow,Nantes
Moscow,Schkeuditz,Moscow,Schkeuditz
Moscow,Astrakhan,Moscow,Astrakhan
Moscow,Zaventem,Moscow,Zaventem
Moscow,Ronchi dei Legionari ,Moscow,Ronchi dei Legionari (GO)
Moscow,Mytilene,Moscow,Mytilene
Moscow,Santander,Moscow,Santander
Moscow,Mosjøen,Moscow,Mosjøen
Moscow,"Stornoway, Western Isles",Moscow,"Stornoway, Western Isles"
Moscow,Santiago de Compostela,Moscow,Santiago de Compostela
Moscow,Zurich,Moscow,Zurich
Moscow,Melilla,Moscow,Melilla
Moscow,Bremen,Moscow,Bremen
Moscow,Gdańsk,Moscow,Gdańsk
Moscow,Nice,Moscow,Nice
Moscow,Amsterdam,Moscow,Amsterdam
Moscow,Saint-Louis,Moscow,Saint-Louis
Moscow,St. Petersburg,Moscow,St. Petersburg
Moscow,Nizhny Novgorod,Moscow,Nizhny Novgorod
Moscow,Riga,Moscow,Riga
Moscow,London,Moscow,London
Moscow,Grâce-Hollogne,Moscow,Grâce-Hollogne
Moscow,Nizhnekamsk,Moscow,Nizhnekamsk
Moscow,Stuttgart,Moscow,Stuttgart
Moscow,Stockholm,Moscow,Stockholm
Moscow,Mahón ,Moscow,Mahón (Maó)
Moscow,Palanga,Moscow,Palanga
Moscow,Belfast,Moscow,Belfast
Moscow,Napoli,Moscow,Napoli
Moscow,Innsbruck,Moscow,Innsbruck
Moscow,Frankfurt am Main ,Moscow,Frankfurt am Main (Lautzenhausen)
Moscow,Kirov,Moscow,Kirov
Moscow,Düsseldorf,Moscow,Düsseldorf
Moscow,Aarhus,Moscow,Aarhus
Moscow,"Gatwick, Surrey",Moscow,"Gatwick, Surrey"
Moscow,Kavala,Moscow,Kavala
Moscow,Kittilä,Moscow,Kittilä
Moscow,Nuremberg,Moscow,Nuremberg
Moscow,Cheboksary,Moscow,Cheboksary
Moscow,"Southend-on-Sea, Essex",Moscow,"Southend-on-Sea, Essex"
Moscow,Kirkenes,Moscow,Kirkenes
Moscow,Montpellier/Méditerranée,Moscow,Montpellier/Méditerranée
Moscow,Oulu / Oulunsalo,Moscow,Oulu / Oulunsalo
Moscow,Simferopol,Moscow,Simferopol
Moscow,Banja Luka,Moscow,Banja Luka
Moscow,Charleroi,Moscow,Charleroi
Moscow,Budapest,Moscow,Budapest
Moscow,Ibiza ,Moscow,Ibiza (Eivissa)
Moscow,Ohrid,Moscow,Ohrid
Moscow,Hadsel,Moscow,Hadsel
Moscow,Vaasa,Moscow,Vaasa
Moscow,Prishtina,Moscow,Prishtina
Moscow,Caselle Torinese ,Moscow,Caselle Torinese (TO)
Moscow,Kuusamo,Moscow,Kuusamo
Moscow,Chita,Moscow,Chita
Moscow,Luleå,Moscow,Luleå
Moscow,Copenhagen,Moscow,Copenhagen
Moscow,Hamburg,Moscow,Hamburg
Moscow,Burgas,Moscow,Burgas
Moscow,Novokuznetsk,Moscow,Novokuznetsk
Moscow,Florø,Moscow,Florø
Moscow,Weeze,Moscow,Weeze
Moscow,Calvi/Sainte-Catherine,Moscow,Calvi/Sainte-Catherine
Moscow,Chios Island,Moscow,Chios Island
Moscow,Suceava,Moscow,Suceava
Moscow,Bilbao,Moscow,Bilbao
Moscow,Bratislava,Moscow,Bratislava
Moscow,Ożarowice,Moscow,Ożarowice
Moscow,Thessaloniki,Moscow,Thessaloniki
Moscow,Postage,Moscow,Porto
Moscow,Perm,Moscow,Perm
Moscow,Alicante,Moscow,Alicante
Moscow,Belgrade,Moscow,Belgrade
Moscow,Iaşi,Moscow,Iaşi
Moscow,Pico Island,Moscow,Pico Island
Moscow,Santorini Island,Moscow,Santorini Island
Moscow,Horta,Moscow,Horta
Moscow,Pamplona,Moscow,Pamplona
Moscow,Figari Sud-Corse,Moscow,Figari Sud-Corse
Moscow,Saint-Étienne-de-Saint-Geoirs,Moscow,Saint-Étienne-de-Saint-Geoirs
Moscow,Kjevik,Moscow,Kjevik
Moscow,Hondarribia,Moscow,Hondarribia
Moscow,Chişinău,Moscow,Chişinău
Moscow,Split,Moscow,Split
Moscow,Newcastle,Moscow,Newcastle
Moscow,Orsk,Moscow,Orsk
Moscow,Bastia/Poretta,Moscow,Bastia/Poretta
Moscow,Rheinmünster,Moscow,Rheinmünster
Moscow,Warsaw,Moscow,Warsaw
Moscow,Marseille,Moscow,Marseille
Moscow,Sarajevo,Moscow,Sarajevo
Moscow,Luxembourg,Moscow,Luxembourg
Moscow,Liverpool,Moscow,Liverpool
Moscow,"Paisley, Renfrewshire",Moscow,"Paisley, Renfrewshire"
Moscow,Oradea,Moscow,Oradea
Moscow,Ilinden,Moscow,Ilinden
Moscow,San Bartolomé,Moscow,San Bartolomé
Moscow,Sochi,Moscow,Sochi
Moscow,Vila do Porto,Moscow,Vila do Porto
Moscow,Bordeaux/Mérignac,Moscow,Bordeaux/Mérignac
Moscow,Rinas,Moscow,Rinas
Moscow,Samos Island,Moscow,Samos Island
Moscow,Kuopio / Siilinjärvi,Moscow,Kuopio / Siilinjärvi
Moscow,Culleredo,Moscow,Culleredo
Moscow,Vadsø,Moscow,Vadsø
Moscow,Kerkyra ,Moscow,Kerkyra (Corfu)
Moscow,Madrid,Moscow,Madrid
Moscow,Orenburg,Moscow,Orenburg
Moscow,Brønnøy,Moscow,Brønnøy
Moscow,Ioannina,Moscow,Ioannina
Moscow,Viseu,Moscow,Viseu
Moscow,Oslo,Moscow,Oslo
Moscow,Beslan,Moscow,Beslan
Moscow,Klagenfurt on Lake Wörthersee,Moscow,Klagenfurt am Wörthersee
Moscow,Leknes,Moscow,Leknes
Moscow,Timişoara,Moscow,Timişoara
Moscow,Orio al Serio ,Moscow,Orio al Serio (BG)
Moscow,Caselle ,Moscow,Caselle (VR)
Moscow,Viviers-du-Lac,Moscow,Viviers-du-Lac
Moscow,Rovaniemi,Moscow,Rovaniemi
Moscow,Dortmund,Moscow,Dortmund
Moscow,Malmö,Moscow,Malmö
Moscow,Tours/Val de Loire ,Moscow,Tours/Val de Loire (Loire Valley)
Moscow,Bacău,Moscow,Bacău
Moscow,Naryan Mar,Moscow,Naryan Mar
Moscow,Bolzano ,Moscow,Bolzano (BZ)
Moscow,Ufa,Moscow,Ufa
Moscow,Trondheim,Moscow,Trondheim
Moscow,Mykonos,Moscow,Mykonos
Moscow,Izhevsk,Moscow,Izhevsk
Moscow,Krasnodar,Moscow,Krasnodar
Moscow,Parma ,Moscow,Parma (PR)
Moscow,Catania,Moscow,Catania
Moscow,Bodø,Moscow,Bodø
Moscow,Bournemouth,Moscow,Bournemouth
Moscow,Murmansk,Moscow,Murmansk
Moscow,Frankfurt am Main,Moscow,Frankfurt am Main
Moscow,Umeå,Moscow,Umeå
Moscow,Łódź,Moscow,Łódź
Moscow,Genova ,Moscow,Genova (GE)
Moscow,Almería,Moscow,Almería
Moscow,Crete Island,Moscow,Crete Island
Moscow,Ivalo,Moscow,Ivalo
Moscow,Ivanovo,Moscow,Ivanovo
Moscow,Vigo,Moscow,Vigo
Moscow,Minsk,Moscow,Minsk
Moscow,Seville,Moscow,Sevilla
Moscow,Girona,Moscow,Girona
Moscow,Magnitogorsk,Moscow,Magnitogorsk
Moscow,Zgornji Brnik,Moscow,Zgornji Brnik
Moscow,Cherepovets,Moscow,Cherepovets
Moscow,Pisa,Moscow,Pisa
Moscow,Valletta,Moscow,Valletta
Moscow,Voronezh,Moscow,Voronezh
Moscow,Vila Real,Moscow,Vila Real
Moscow,Penza,Moscow,Penza
Moscow,Makhachkala,Moscow,Makhachkala
Moscow,Spata-Artemida,Moscow,Spata-Artemida
Moscow,"Luton, Bedfordshire",Moscow,"Luton, Bedfordshire"
Moscow,Čilipi,Moscow,Čilipi
Moscow,Olbia ,Moscow,Olbia (SS)
Moscow,Hanover,Moscow,Hannover
Moscow,"Norwich, Norfolk",Moscow,"Norwich, Norfolk"
Moscow,Nottingham,Moscow,Nottingham
Moscow,Sibiu,Moscow,Sibiu
Moscow,Saint Anne,Moscow,Saint Anne
Moscow,Maastricht,Moscow,Maastricht
Moscow,Vilnius,Moscow,Vilnius
Moscow,Debrecen,Moscow,Debrecen
Moscow,Lesquin,Moscow,Lesquin
Moscow,Perugia,Moscow,Perugia
Moscow,Lisbon,Moscow,Lisbon
Moscow,Gothenburg,Moscow,Gothenburg
Moscow,Ponta Delgada,Moscow,Ponta Delgada
Moscow,Ancona,Moscow,Ancona
Moscow,Ålesund,Moscow,Ålesund
Moscow,Manchester,Moscow,Manchester
Moscow,Vágar,Moscow,Vágar
Moscow,Funchal,Moscow,Funchal
Moscow,Krasnoyarsk,Moscow,Krasnoyarsk
Moscow,Syktyvkar,Moscow,Syktyvkar
Moscow,Pescara,Moscow,Pescara
Moscow,Bragança,Moscow,Bragança
Moscow,Wrocław,Moscow,Wrocław
Prague,Stavropol,Prague,Stavropol
Prague,Craiova,Prague,Craiova
Prague,Bristol,Prague,Bristol
Prague,El Matorral,Prague,El Matorral
Prague,Firenze,Prague,Firenze
Prague,Rhodes,Prague,Rhodes
Prague,Nyköping,Prague,Nyköping
Prague,Rotterdam,Prague,Rotterdam
Prague,Alghero,Prague,Alghero
Prague,Dresden,Prague,Dresden
Prague,Jasionka,Prague,Jasionka
Prague,Kazan,Prague,Kazan
Prague,Goleniow,Prague,Goleniow
Prague,"Sta Cruz de la Palma, La Palma Island",Prague,"Sta Cruz de la Palma, La Palma Island"
Prague,Samara,Prague,Samara
Prague,Radome,Prague,Radom
Prague,Munich,Prague,Munich
Prague,Zagreb,Prague,Zagreb
Prague,Castellón de la Plana,Prague,Castellón de la Plana
Prague,Geneva,Prague,Geneva
Prague,Tallinn,Prague,Tallinn
Prague,Brindisi,Prague,Brindisi
Prague,Aalborg,Prague,Aalborg
Prague,Bugulma,Prague,Bugulma
Prague,Ajaccio/Napoléon Bonaparte,Prague,Ajaccio/Napoléon Bonaparte
Prague,Mineralnyye Vody,Prague,Mineralnyye Vody
Prague,Gelendzhik,Prague,Gelendzhik
Prague,Eindhoven,Prague,Eindhoven
Prague,Pula,Prague,Pula
Prague,Tampere / Pirkkala,Prague,Tampere / Pirkkala
Prague,Feldkirchen near Graz,Prague,Feldkirchen bei Graz
Prague,Helsinki,Prague,Helsinki
Prague,Lublin,Prague,Lublin
Prague,Karmøy,Prague,Karmøy
Prague,Bologna,Prague,Bologna
Prague,Bydgoszcz,Prague,Bydgoszcz
Prague,Billund,Prague,Billund
Prague,Otopeni,Prague,Otopeni
Prague,Stavanger,Prague,Stavanger
Prague,Tromsø,Prague,Tromsø
Prague,Segrate ,Prague,Segrate (MI)
Prague,Varna,Prague,Varna
Prague,Kaluga,Prague,Kaluga
Prague,Granada,Prague,Granada
Prague,Bergen,Prague,Bergen
Prague,Praia da Vitória,Prague,Praia da Vitória
Prague,Košice,Prague,Košice
Prague,Vienna,Prague,Vienna
Prague,Lamezia Terme ,Prague,Lamezia Terme (CZ)
Prague,Barcelona,Prague,Barcelona
Prague,Dubrave Gornje,Prague,Dubrave Gornje
Prague,Memmingen,Prague,Memmingen
Prague,Chelyabinsk,Prague,Chelyabinsk
Prague,Sabetta,Prague,Sabetta
Prague,Lyon,Prague,Lyon
Prague,Alexandroupolis,Prague,Alexandroupolis
Prague,Inverness,Prague,Inverness
Prague,Valencia,Prague,Valencia
Prague,Bari,Prague,Bari
Prague,Sofia,Prague,Sofia
Prague,Aberdeen,Prague,Aberdeen
Prague,Birmingham,Prague,Birmingham
Prague,Toulouse/Blagnac,Prague,Toulouse/Blagnac
Prague,Jerez de la Frontera,Prague,Jerez de la Frontera
Prague,Corvera,Prague,Corvera
Prague,Petrozavodsk,Prague,Petrozavodsk
Prague,Arkhangelsk,Prague,Archangelsk
Prague,Rome,Prague,Rome
Prague,Kos Island,Prague,Kos Island
Prague,Souda,Prague,Souda
Prague,Kaunas,Prague,Kaunas
Prague,Gibraltar,Prague,Gibraltar
Prague,Leeds,Prague,Leeds
Prague,Ranón,Prague,Ranón
Prague,Podgorica,Prague,Podgorica
Prague,Castletown,Prague,Castletown
Prague,Grozny,Prague,Grozny
Prague,Pskov,Prague,Pskov
Prague,Poznań,Prague,Poznań
Prague,Vila Baleira,Prague,Vila Baleira
Prague,Cluj-Napoca,Prague,Cluj-Napoca
Prague,Venezia ,Prague,Venezia (VE)
Prague,Tillé,Prague,Tillé
Prague,Tarbes/Lourdes/Pyrénées,Prague,Tarbes/Lourdes/Pyrénées
Prague,Krasnyi Kurgan,Prague,Krasnyi Kurgan
Prague,Svolvær,Prague,Svolvær
Prague,Edinburgh,Prague,Edinburgh
Prague,Salzburg,Prague,Salzburg
Prague,Béziers/Vias,Prague,Béziers/Vias
Prague,Crotone,Prague,Crotone
Prague,Cagliari,Prague,Cagliari
Prague,Cologne ,Prague,Köln (Cologne)
Prague,Kaliningrad,Prague,Kaliningrad
Prague,Cascais,Prague,Cascais
Prague,Zaragoza,Prague,Zaragoza
Prague,Niš,Prague,Niš
Prague,Saint Helier,Prague,Saint Helier
Prague,Southampton,Prague,Southampton
Prague,Ulyanovsk,Prague,Ulyanovsk
Prague,Balice,Prague,Balice
Prague,Treviso ,Prague,Treviso (TV)
Prague,Olsztyn,Prague,Olsztyn
Prague,Zakynthos,Prague,Zakynthos
Prague,Faro,Prague,Faro
Prague,Paris,Prague,Paris
Prague,Torp,Prague,Torp
Prague,Málaga,Prague,Málaga
Prague,Tivat,Prague,Tivat
Prague,Ferno ,Prague,Ferno (VA)
Prague,Saint Peter Port,Prague,Saint Peter Port
Prague,Palermo,Prague,Palermo
Prague,Volgograd,Prague,Volgograd
Prague,Cardiff,Prague,Cardiff
Prague,Reggio Calabria,Prague,Reggio Calabria
Prague,Evenes,Prague,Evenes
