city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Lužianky,48.3417,18.0319,Slovakia,SK,Nitra,,3060,3060
Likavka,49.0908,19.3106,Slovakia,SK,Žilina,,3042,3042
Nová ľubovňa,49.2711,20.6814,Slovakia,SK,Prešov,,3005,3005
Veľký Kýr,48.1750,18.1611,Slovakia,SK,Nitra,,2999,2980
Veľký Biel,48.2164,17.3583,Slovakia,SK,Bratislava,,2975,2975
Lehnice,48.0528,17.4556,Slovakia,SK,Trnava,,2965,2965
Vechec,48.8725,21.6244,Slovakia,SK,Prešov,,2940,2837
Mojmírovce,48.2069,18.0639,Slovakia,SK,Nitra,,2922,2922
Spišský Štiavnik,48.9950,20.3600,Slovakia,SK,Prešov,,2877,2698
Ivanka pri Nitre,48.2378,18.1181,Slovakia,SK,Nitra,,2868,2868
Hliník nad Hronom,48.5436,18.7869,Slovakia,SK,Banská Bystrica,,2860,2860
Šarišské Michal’any,49.0692,21.1372,Slovakia,SK,Prešov,,2855,2855
Podhorany,49.2389,20.4806,Slovakia,SK,Prešov,,2853,2705
Rajecké Teplice,49.1253,18.6822,Slovakia,SK,Žilina,,2851,2851
Špačince,48.4406,17.6108,Slovakia,SK,Trnava,,2851,2851
Veľké Kostoľany,48.5106,17.7228,Slovakia,SK,Trnava,,2798,2798
Vyšné Raslavice,49.1500,21.3167,Slovakia,SK,Prešov,,2792,2792
Staškov,49.4223,18.6956,Slovakia,SK,Žilina,,2785,2764
Chminianske Jakubovany,48.9917,21.0083,Slovakia,SK,Prešov,,2775,2775
Sečovská Polianka,48.7833,21.6819,Slovakia,SK,Prešov,,2765,2701
Pečovská Nová Ves,49.1333,21.0500,Slovakia,SK,Prešov,,2763,2763
Košeca,49.0097,18.2617,Slovakia,SK,Nitra,,2734,2734
Chynorany,48.6083,18.2736,Slovakia,SK,Nitra,,2725,2725
Tomášov,48.1422,17.3367,Slovakia,SK,Bratislava,,2715,2715
Jarovce,48.0653,17.1133,Slovakia,SK,Bratislava,,2706,2706
Krásnohorské Podhradie,48.6533,20.5972,Slovakia,SK,Košice,,2691,2691
Viničné,48.2717,17.3008,Slovakia,SK,Bratislava,,2687,2687
Veľké Brestovany,48.3814,17.6844,Slovakia,SK,Trnava,,2658,2658
Čaklov,48.9092,21.6267,Slovakia,SK,Prešov,,2620,2620
Veľká Mača,48.2440,17.6927,Slovakia,SK,Trnava,,2614,2614
Ladce,49.0379,18.2870,Slovakia,SK,Nitra,,2602,2514
Rozhanovce,48.7500,21.3500,Slovakia,SK,Košice,,2591,2591
Kopčany,48.7886,17.1156,Slovakia,SK,Trnava,,2582,2555
Dolné Vestenice,48.7040,18.3961,Slovakia,SK,Nitra,,2580,2580
Spišský Štvrtok,49.0019,20.4678,Slovakia,SK,Prešov,,2578,2578
Zeleneč,48.3311,17.5950,Slovakia,SK,Trnava,,2572,2572
Hamuliakovo,48.0386,17.2531,Slovakia,SK,Trnava,,2568,2568
Soľ,48.9333,21.6000,Slovakia,SK,Prešov,,2554,2554
Strečno,49.1889,18.8653,Slovakia,SK,Žilina,,2554,2554
Stráne pod Tatrami,49.1583,20.3694,Slovakia,SK,Prešov,,2503,2289
Sačurov,48.8217,21.6947,Slovakia,SK,Prešov,,2478,2478
Hviezdoslavov,48.0675,17.3481,Slovakia,SK,Trnava,,2472,2472
Solčany,48.5375,18.2000,Slovakia,SK,Nitra,,2465,2465
Batizovce,49.0758,20.1811,Slovakia,SK,Prešov,,2457,2457
Moravany nad Váhom,48.6028,17.8639,Slovakia,SK,Trnava,,2440,2440
Žehra,48.9794,20.7925,Slovakia,SK,Prešov,,2399,2399
Svinia,49.0083,21.1222,Slovakia,SK,Prešov,,2384,2384
Lehota,48.3136,17.9742,Slovakia,SK,Nitra,,2382,2382
Kysucký Lieskovec,49.3375,18.8114,Slovakia,SK,Žilina,,2378,2378
Zubrohlava,49.4441,19.5115,Slovakia,SK,Žilina,,2354,2354
Bučany,48.4186,17.6972,Slovakia,SK,Trnava,,2340,2340
Veľké Šúrovce,48.3328,17.7175,Slovakia,SK,Trnava,,2336,2336
Kamenica nad Cirochou,48.9325,21.9992,Slovakia,SK,Prešov,,2331,2275
Soblahov,48.8667,18.0831,Slovakia,SK,Nitra,,2314,2314
Pruské,49.0265,18.2108,Slovakia,SK,Nitra,,2310,2310
Spišská Stará Ves,49.3836,20.3628,Slovakia,SK,Prešov,,2302,2202
Brodské,48.6914,17.0128,Slovakia,SK,Trnava,,2294,2294
Jaslovské Bohunice,48.4767,17.6467,Slovakia,SK,Trnava,,2292,2292
Zavar,48.3506,17.6728,Slovakia,SK,Trnava,,2291,2291
Hrnčiarovce nad Parnou,48.3422,17.5700,Slovakia,SK,Trnava,,2289,2289
Hliník,48.2917,17.2278,Slovakia,SK,Bratislava,,2287,2287
Marianka,48.2481,17.0600,Slovakia,SK,Bratislava,,2284,2284
Krížová Ves,49.1889,20.4875,Slovakia,SK,Prešov,,2281,2281
Madunice,48.4767,17.7800,Slovakia,SK,Trnava,,2274,2274
Matúškovo,48.1678,17.7328,Slovakia,SK,Trnava,,2262,2262
Zborov nad Bystricou,49.3828,18.8819,Slovakia,SK,Žilina,,2253,2187
Kapušany,49.0436,21.3333,Slovakia,SK,Prešov,,2246,2187
Zbehy,48.3631,18.0192,Slovakia,SK,Nitra,,2242,2222
Drienov,48.8733,21.2706,Slovakia,SK,Prešov,,2238,2238
Výčapy-Opatovce,48.4081,18.0833,Slovakia,SK,Nitra,,2214,2197
Vojčice,48.6778,21.7153,Slovakia,SK,Košice,,2200,2200
Nitrianske Hrnčiarovce,48.3333,18.1333,Slovakia,SK,Nitra,,2196,2196
Fintice,49.0522,21.2842,Slovakia,SK,Prešov,,2187,2167
Sihelné,49.5061,19.4176,Slovakia,SK,Žilina,,2182,2182
Štvrtok na Ostrove,48.0999,17.3526,Slovakia,SK,Trnava,,2176,1714
Branč,48.2117,18.1464,Slovakia,SK,Nitra,,2168,2168
Suchá nad Parnou,48.4097,17.4897,Slovakia,SK,Trnava,,2131,2131
Ostrovany,49.0622,21.1175,Slovakia,SK,Prešov,,2127,2127
Lisková,49.0900,19.3533,Slovakia,SK,Žilina,,2109,2109
Rimavská Seč,48.3045,20.2353,Slovakia,SK,Banská Bystrica,,2104,2104
Váhovce,48.2514,17.7803,Slovakia,SK,Trnava,,2098,2097
Rišňovce,48.3694,17.8944,Slovakia,SK,Nitra,,2096,2096
Trhovište,48.6994,21.8053,Slovakia,SK,Košice,,2090,2090
Spišské Tomášovce,48.9628,20.4733,Slovakia,SK,Košice,,2025,2025
Kendice,48.9250,21.2417,Slovakia,SK,Trnava,,2012,2012
Majcichov,48.2878,17.6289,Slovakia,SK,Trnava,,2001,2001
Lemešany,48.8514,21.2717,Slovakia,SK,Prešov,,1995,1995
Petrovany,48.9194,21.2694,Slovakia,SK,Prešov,,1976,1976
Nitrianske Rudno,48.7972,18.4764,Slovakia,SK,Nitra,,1936,1936
Ďurkov,48.7078,21.4464,Slovakia,SK,Košice,,1926,1926
Podolie,48.6722,17.7722,Slovakia,SK,Nitra,,1914,1914
Michaľany,48.5056,21.6139,Slovakia,SK,Košice,,1912,1912
Golianovo,48.2683,18.1867,Slovakia,SK,Nitra,,1892,1892
Veľký Lapáš,48.2900,18.1858,Slovakia,SK,Nitra,,1887,1887
Hlinné,48.9533,21.5806,Slovakia,SK,Prešov,,1887,1887
Báhoň,48.3042,17.4481,Slovakia,SK,Bratislava,,1879,1879
Harichovce,48.9667,20.5833,Slovakia,SK,Prešov,,1879,1879
Slavošovce,48.7167,20.2833,Slovakia,SK,Košice,,1864,1864
Stráňavy,49.1722,18.8203,Slovakia,SK,Žilina,,1856,1856
Lietavská Lúčka,49.1753,18.7222,Slovakia,SK,Žilina,,1845,1845
Blatné,48.2656,17.4208,Slovakia,SK,Bratislava,,1828,1828
Ludanice,48.5000,18.1181,Slovakia,SK,Nitra,,1825,1825
Geča,48.6278,21.3083,Slovakia,SK,Košice,,1822,1822
